trip_id,destination,trip_duration_days,total_budget_inr,group_size,primary_interest,secondary_interest,accommodation_preference,travel_season,destination_cost_tier,is_first_time,transport_mode,has_special_occasion,has_health_conditions,accommodation_budget_pct,food_dining_budget_pct,activities_attractions_budget_pct,local_transport_budget_pct,shopping_misc_budget_pct,contingency_budget_pct
T_E00698,Rajasthan (non-GT),13,475085,1,Heritage,Spiritual,Luxury,Peak,Tier-3,False,Bus,False,False,33.0,18.9,19.2,9.6,9.6,9.7
T_E00699,Himachal Pradesh,26,295223,3,Spiritual,Adventure,Mid-range,Off-season,Tier-3,False,Bus,False,False,23.8,19.1,25.5,10.8,10.8,10.0
T_E00700,Lucknow,2,158491,10,Heritage,Beach,Luxury,Peak,Tier-2,True,Bus,False,False,32.6,19.3,19.1,10.2,9.3,9.5
T_E00701,Udaipur,4,373154,10,Cultural,Heritage,Mid-range,Peak,Tier-2,False,Train,False,False,29.5,19.7,20.7,10.7,9.7,9.7
T_E00702,Delhi,28,252208,6,Food,Spiritual,Luxury,Peak,Tier-1,False,Flight,False,False,34.9,21.7,16.1,9.6,8.8,8.9
T_E00703,Hyderabad,8,467763,5,Spiritual,Beach,Mid-range,Moderate,Tier-2,False,Train,False,True,26.4,19.0,22.1,11.8,10.7,10.0
T_E00704,Northeast India,30,99449,4,Heritage,Adventure,Luxury,Peak,Tier-3,False,Flight,False,False,32.1,19.3,20.6,9.3,9.3,9.4
T_E00705,Rajasthan (non-GT),14,432097,3,Beach,Food,Mid-range,Moderate,Tier-3,False,Flight,True,False,24.5,22.2,23.4,10.0,10.0,9.9
T_E00706,Goa,11,188920,10,Spiritual,Beach,Alternative,Off-season,Tier-1,True,Train,False,False,26.3,18.4,23.9,10.8,10.8,9.8
T_E00707,Delhi,5,40956,7,Beach,Heritage,Luxury,Peak,Tier-1,False,Train,False,True,35.0,18.8,18.8,9.6,8.8,9.0
T_E00708,Varanasi,26,458780,5,Spiritual,Heritage,Mid-range,Peak,Tier-2,True,Bus,True,False,30.2,18.6,20.1,11.1,10.1,9.9
T_E00709,Northeast India,24,30553,7,Beach,Heritage,Budget,Moderate,Tier-3,True,Flight,False,False,20.2,19.8,29.8,10.7,9.8,9.7
T_E00710,Kerala,24,400964,9,Cultural,Adventure,Alternative,Moderate,Tier-3,True,Flight,False,False,21.6,20.1,26.2,11.1,11.1,9.9
T_E00711,Jaipur,30,231488,4,Heritage,Cultural,Budget,Moderate,Tier-1,True,Flight,False,False,27.1,19.2,26.2,9.2,9.2,9.1
T_E00712,Himachal Pradesh,28,426111,1,Spiritual,Adventure,Budget,Off-season,Tier-3,True,Train,False,False,20.4,18.6,30.6,10.2,10.2,10.0
T_E00713,Rajasthan (non-GT),21,470504,2,Spiritual,Food,Budget,Peak,Tier-3,False,Train,False,False,25.9,20.3,25.1,9.6,9.6,9.5
T_E00714,Himachal Pradesh,2,383344,6,Food,Adventure,Mid-range,Peak,Tier-3,False,Train,False,False,26.9,23.2,21.0,10.2,9.3,9.4
T_E00715,Jaipur,26,430225,6,Spiritual,Heritage,Luxury,Moderate,Tier-1,True,Bus,False,False,33.5,18.3,18.3,10.6,9.7,9.6
T_E00716,Rajasthan (non-GT),26,110669,4,Spiritual,Cultural,Mid-range,Peak,Tier-3,False,Train,False,False,30.1,18.7,20.7,10.2,10.3,10.0
T_E00717,Delhi,30,156439,8,Food,Spiritual,Budget,Peak,Tier-1,True,Flight,False,False,29.0,21.6,22.5,9.5,8.7,8.7
T_E00718,Kerala,3,120619,1,Spiritual,Heritage,Mid-range,Moderate,Tier-3,False,Flight,False,False,26.1,19.1,23.2,10.8,10.8,10.0
T_E00719,Rishikesh,29,218005,6,Heritage,Adventure,Budget,Moderate,Tier-3,True,Bus,True,False,20.2,19.7,30.0,10.6,9.7,9.8
T_E00720,Agra,11,437568,8,Adventure,Spiritual,Mid-range,Moderate,Tier-2,False,Flight,False,False,25.2,19.3,24.2,11.1,10.2,10.0
T_E00721,Mumbai,12,465933,7,Heritage,Adventure,Budget,Peak,Tier-1,False,Train,False,False,28.9,18.7,25.4,9.5,8.7,8.8
T_E00722,Rajasthan (non-GT),4,117663,9,Spiritual,Cultural,Luxury,Peak,Tier-3,True,Bus,False,False,32.5,18.5,18.0,11.0,10.0,10.0
T_E00723,Lucknow,24,481037,1,Spiritual,Adventure,Luxury,Moderate,Tier-2,False,Train,False,False,31.5,18.6,19.6,10.1,10.2,10.0
T_E00724,Rajasthan (non-GT),21,484531,10,Adventure,Heritage,Budget,Moderate,Tier-3,False,Train,False,False,20.2,19.6,30.6,10.5,9.6,9.5
T_E00725,Lucknow,4,348337,1,Food,Heritage,Budget,Off-season,Tier-2,True,Train,False,False,21.3,23.5,26.7,9.5,9.5,9.5
T_E00726,Lucknow,9,293777,1,Heritage,Beach,Mid-range,Peak,Tier-2,True,Train,False,False,30.4,19.5,21.5,9.5,9.5,9.6
T_E00727,Pune,16,181146,6,Adventure,Spiritual,Mid-range,Moderate,Tier-2,True,Train,False,False,25.2,19.3,24.2,11.1,10.2,10.0
T_E00728,Kerala,23,442889,6,Adventure,Heritage,Luxury,Peak,Tier-3,False,Own-vehicle,False,True,30.7,19.3,21.4,10.1,9.3,9.2
T_E00729,Northeast India,29,131924,3,Adventure,Cultural,Mid-range,Moderate,Tier-3,False,Flight,False,False,24.5,20.0,25.5,10.0,10.0,10.0
T_E00730,Bangalore,22,394131,1,Cultural,Heritage,Budget,Peak,Tier-1,False,Bus,False,False,30.4,18.8,24.2,8.8,8.8,9.0
T_E00731,Pune,3,251916,1,Beach,Spiritual,Budget,Peak,Tier-2,False,Bus,True,False,27.4,18.7,25.9,9.3,9.3,9.4
T_E00732,Northeast India,28,472948,9,Cultural,Beach,Budget,Peak,Tier-3,False,Train,False,False,24.5,19.5,26.8,10.4,9.5,9.3
T_E00733,Agra,17,144952,9,Beach,Spiritual,Luxury,Peak,Tier-2,True,Flight,False,False,33.1,18.8,18.6,10.4,9.5,9.6
T_E00734,Kerala,23,252685,5,Beach,Cultural,Mid-range,Off-season,Tier-3,False,Bus,False,False,21.6,20.5,25.9,11.6,10.5,9.9
T_E00735,Kolkata,4,358640,2,Cultural,Food,Budget,Peak,Tier-2,True,Train,False,False,27.1,21.1,24.2,9.2,9.2,9.2
T_E00736,Udaipur,28,78191,4,Heritage,Food,Mid-range,Peak,Tier-2,False,Bus,True,False,30.1,21.4,20.3,9.4,9.4,9.4
T_E00737,Northeast India,13,179484,10,Beach,Spiritual,Mid-range,Off-season,Tier-3,False,Flight,True,False,21.8,19.8,25.8,11.8,10.8,10.0
T_E00738,Bangalore,27,40322,9,Food,Heritage,Mid-range,Peak,Tier-1,True,Flight,False,False,31.5,22.3,18.8,9.6,8.8,9.0
T_E00739,Varanasi,4,157282,1,Heritage,Adventure,Budget,Moderate,Tier-2,True,Train,True,False,23.2,19.5,28.6,9.5,9.5,9.7
T_E00740,Varanasi,19,149470,10,Food,Adventure,Mid-range,Moderate,Tier-2,True,Train,False,False,24.7,23.9,21.5,10.6,9.7,9.6
T_E00741,Delhi,29,255591,9,Cultural,Heritage,Mid-range,Peak,Tier-1,True,Bus,False,False,32.5,19.2,20.0,10.0,9.2,9.1
T_E00742,Mumbai,5,307855,2,Cultural,Adventure,Budget,Peak,Tier-1,False,Train,False,False,30.2,18.8,24.8,8.8,8.8,8.6
T_E00743,Lucknow,14,437324,3,Food,Spiritual,Budget,Moderate,Tier-2,False,Bus,False,False,23.2,23.0,25.1,9.6,9.6,9.5
T_E00744,Bangalore,19,335822,5,Cultural,Spiritual,Budget,Moderate,Tier-1,True,Flight,True,False,26.2,18.8,25.7,10.4,9.5,9.4
T_E00745,Goa,5,59773,8,Spiritual,Cultural,Luxury,Peak,Tier-1,True,Bus,False,True,36.6,18.0,16.7,10.1,9.3,9.3
T_E00746,Northeast India,24,328065,4,Beach,Food,Mid-range,Moderate,Tier-3,False,Train,False,False,24.5,22.2,23.4,10.0,10.0,9.9
T_E00747,Varanasi,17,125476,7,Beach,Heritage,Alternative,Moderate,Tier-2,False,Bus,False,False,23.4,19.9,25.2,10.8,10.8,9.9
T_E00748,Northeast India,17,297566,5,Food,Spiritual,Budget,Off-season,Tier-3,True,Flight,True,False,20.2,23.1,27.0,10.5,9.6,9.6
T_E00749,Lucknow,19,21854,8,Spiritual,Adventure,Luxury,Off-season,Tier-2,True,Bus,True,False,28.5,18.8,20.9,11.5,10.4,9.9
T_E00750,Rajasthan (non-GT),12,186690,2,Adventure,Heritage,Budget,Off-season,Tier-3,False,Train,False,True,20.2,19.6,31.5,9.6,9.6,9.5
T_E00751,Mumbai,15,147319,6,Spiritual,Heritage,Luxury,Moderate,Tier-1,True,Train,False,False,33.5,18.3,18.3,10.6,9.7,9.6
T_E00752,Jaipur,20,123393,7,Cultural,Spiritual,Mid-range,Off-season,Tier-1,True,Own-vehicle,False,False,27.9,19.2,22.0,11.0,10.0,9.9
T_E00753,Mumbai,22,204914,3,Cultural,Food,Mid-range,Peak,Tier-1,True,Own-vehicle,True,False,33.2,20.8,19.0,9.0,9.0,9.0
T_E00754,Kerala,10,211312,6,Food,Cultural,Mid-range,Peak,Tier-3,True,Train,True,False,27.2,23.5,19.9,10.4,9.5,9.5
T_E00755,Delhi,12,270117,3,Heritage,Cultural,Luxury,Moderate,Tier-1,False,Flight,False,False,33.7,19.3,19.3,9.3,9.3,9.1
T_E00756,Udaipur,26,48049,1,Spiritual,Heritage,Mid-range,Off-season,Tier-2,True,Train,False,True,26.1,19.1,23.2,10.8,10.8,10.0
T_E00757,Varanasi,17,61467,9,Food,Beach,Mid-range,Moderate,Tier-2,True,Flight,False,False,24.8,24.0,21.0,10.7,9.8,9.7
T_E00758,Varanasi,16,84383,2,Adventure,Food,Luxury,Moderate,Tier-2,True,Own-vehicle,False,False,29.7,21.4,20.7,9.4,9.4,9.4
T_E00759,Kolkata,30,497362,10,Adventure,Cultural,Budget,Off-season,Tier-2,True,Train,False,False,20.2,19.6,30.3,10.6,9.6,9.7
T_E00760,Mumbai,18,221533,6,Spiritual,Cultural,Budget,Peak,Tier-1,False,Bus,False,False,30.0,17.9,23.8,10.0,9.2,9.1
T_E00761,Himachal Pradesh,23,266372,3,Spiritual,Beach,Budget,Peak,Tier-3,False,Train,True,False,26.1,18.3,26.5,9.7,9.7,9.7
T_E00762,Bangalore,17,221452,9,Beach,Food,Mid-range,Moderate,Tier-1,False,Flight,False,False,28.6,21.2,21.4,10.2,9.3,9.3
T_E00763,Udaipur,5,348814,3,Spiritual,Adventure,Mid-range,Moderate,Tier-2,False,Flight,False,False,27.6,18.8,22.7,10.5,10.5,9.9
T_E00764,Udaipur,19,183903,3,Spiritual,Food,Luxury,Peak,Tier-2,True,Flight,False,False,34.6,20.3,16.4,9.6,9.6,9.5
T_E00765,Bangalore,22,42370,4,Adventure,Food,Budget,Peak,Tier-1,False,Flight,False,True,29.5,20.1,24.8,8.5,8.5,8.6
T_E00766,Rishikesh,17,497422,9,Spiritual,Heritage,Budget,Peak,Tier-3,False,Train,False,False,24.8,18.4,26.5,10.8,9.8,9.7
T_E00767,Goa,16,376596,1,Adventure,Food,Alternative,Peak,Tier-1,True,Own-vehicle,False,False,30.9,20.3,22.3,8.6,9.4,8.5
T_E00768,Goa,6,391529,6,Cultural,Food,Budget,Peak,Tier-1,False,Train,False,False,29.1,20.5,23.3,9.5,8.8,8.8
T_E00769,Mumbai,8,58873,3,Food,Heritage,Mid-range,Peak,Tier-1,False,Train,False,False,32.6,22.2,18.8,8.8,8.8,8.8
T_E00770,Hyderabad,10,227678,2,Beach,Adventure,Mid-range,Peak,Tier-2,True,Train,True,False,30.1,19.4,22.4,9.4,9.4,9.3
T_E00771,Udaipur,8,12110,9,Food,Adventure,Budget,Peak,Tier-2,True,Bus,True,False,25.5,22.5,24.4,9.7,8.9,9.0
T_E00772,Udaipur,14,309737,1,Beach,Cultural,Budget,Peak,Tier-2,False,Flight,False,False,27.2,19.2,26.0,9.2,9.2,9.2
T_E00773,Rajasthan (non-GT),29,307466,9,Food,Spiritual,Luxury,Peak,Tier-3,False,Train,False,False,31.0,22.7,17.2,10.3,9.4,9.4
T_E00774,Northeast India,26,264319,9,Beach,Cultural,Luxury,Peak,Tier-3,True,Flight,True,False,31.2,19.5,19.9,10.4,9.5,9.5
T_E00775,Udaipur,13,213375,3,Cultural,Heritage,Mid-range,Off-season,Tier-2,False,Flight,True,False,25.2,20.4,23.6,10.4,10.4,10.0
T_E00776,Himachal Pradesh,4,409074,3,Beach,Cultural,Mid-range,Moderate,Tier-3,False,Own-vehicle,False,False,24.9,20.2,24.4,10.2,10.3,10.0
T_E00777,Kerala,4,394936,3,Adventure,Beach,Luxury,Moderate,Tier-3,True,Flight,False,True,28.3,19.6,23.1,9.6,9.6,9.8
T_E00778,Rajasthan (non-GT),17,82634,2,Cultural,Spiritual,Mid-range,Peak,Tier-3,True,Train,False,False,29.6,19.3,21.0,10.0,10.1,10.0
T_E00779,Jaipur,27,269461,1,Beach,Spiritual,Mid-range,Off-season,Tier-1,True,Train,False,False,28.9,19.0,23.0,9.7,9.7,9.7
T_E00780,Hyderabad,3,388537,9,Food,Adventure,Budget,Peak,Tier-2,False,Train,False,False,25.5,22.5,24.4,9.7,8.9,9.0
T_E00781,Himachal Pradesh,2,6541,4,Beach,Spiritual,Budget,Peak,Tier-3,True,Train,False,False,25.8,18.8,27.0,9.5,9.5,9.4
T_E00782,Delhi,13,181432,10,Spiritual,Adventure,Budget,Peak,Tier-1,True,Train,True,False,29.7,17.8,24.7,9.8,9.0,9.0
T_E00783,Hyderabad,5,498457,5,Beach,Food,Budget,Peak,Tier-2,False,Bus,False,False,25.7,20.9,25.2,9.9,9.1,9.2
T_E00784,Rishikesh,18,257861,2,Adventure,Spiritual,Budget,Peak,Tier-3,True,Flight,False,False,25.6,18.7,27.9,9.3,9.3,9.2
T_E00785,Udaipur,28,133344,4,Food,Cultural,Mid-range,Off-season,Tier-2,False,Own-vehicle,False,False,24.4,24.4,21.4,9.9,9.9,10.0
T_E00786,Agra,10,126065,7,Adventure,Food,Mid-range,Off-season,Tier-2,False,Train,False,False,22.9,22.0,24.7,10.8,9.8,9.8
T_E00787,Kerala,6,449977,9,Heritage,Food,Budget,Off-season,Tier-3,True,Train,False,False,20.2,21.6,28.6,10.5,9.5,9.6
T_E00788,Mumbai,30,499108,2,Spiritual,Adventure,Mid-range,Peak,Tier-1,True,Own-vehicle,False,False,34.1,18.0,20.1,9.3,9.3,9.2
T_E00789,Hyderabad,15,70232,6,Cultural,Beach,Mid-range,Peak,Tier-2,False,Flight,False,True,29.4,19.7,20.9,10.6,9.7,9.7
T_E00790,Delhi,5,380568,2,Heritage,Spiritual,Mid-range,Moderate,Tier-1,False,Flight,False,False,30.7,18.9,21.5,9.6,9.6,9.7
T_E00791,Kolkata,10,301436,6,Heritage,Cultural,Mid-range,Peak,Tier-2,False,Bus,True,False,29.3,19.7,21.1,10.6,9.7,9.6
T_E00792,Himachal Pradesh,24,161672,3,Spiritual,Food,Mid-range,Off-season,Tier-3,False,Train,False,False,23.7,21.7,23.1,10.8,10.8,9.9
T_E00793,Hyderabad,28,149305,7,Heritage,Beach,Mid-range,Peak,Tier-2,False,Own-vehicle,False,False,29.2,19.6,21.6,10.5,9.6,9.5
T_E00794,Lucknow,23,290162,4,Heritage,Food,Mid-range,Off-season,Tier-2,False,Bus,False,False,24.6,22.3,23.1,10.0,10.0,10.0
T_E00795,Jaipur,23,242254,2,Heritage,Beach,Mid-range,Off-season,Tier-1,True,Own-vehicle,False,False,28.6,19.5,23.4,9.5,9.5,9.5
T_E00796,Varanasi,12,358080,9,Adventure,Cultural,Mid-range,Off-season,Tier-2,True,Own-vehicle,False,False,23.1,20.1,25.7,11.1,10.1,9.9
T_E00797,Himachal Pradesh,4,111269,6,Beach,Food,Budget,Off-season,Tier-3,True,Flight,False,False,20.2,21.5,28.9,10.4,9.5,9.5
T_E00798,Pune,25,479162,5,Spiritual,Cultural,Budget,Peak,Tier-2,True,Flight,False,False,26.6,18.3,24.9,10.7,9.7,9.8
T_E00799,Kolkata,4,269360,10,Food,Heritage,Mid-range,Moderate,Tier-2,True,Flight,False,False,24.8,24.1,20.8,10.8,9.8,9.7
T_E00800,Rajasthan (non-GT),3,74263,8,Heritage,Spiritual,Mid-range,Off-season,Tier-3,True,Own-vehicle,False,False,21.9,19.9,25.4,11.9,10.9,10.0
T_E00801,Delhi,6,194358,5,Adventure,Beach,Luxury,Peak,Tier-1,False,Bus,False,True,34.4,18.7,20.0,9.4,8.7,8.8
T_E00802,Hyderabad,30,499125,8,Spiritual,Beach,Budget,Peak,Tier-2,True,Flight,False,False,26.5,18.2,25.4,10.6,9.6,9.7
T_E00803,Udaipur,20,235120,7,Spiritual,Cultural,Mid-range,Peak,Tier-2,False,Train,False,True,30.4,18.6,19.6,11.2,10.2,10.0
T_E00804,Pune,20,417206,5,Adventure,Spiritual,Mid-range,Peak,Tier-2,True,Train,False,True,29.2,18.9,22.3,10.5,9.6,9.5
T_E00805,Agra,7,172048,1,Cultural,Adventure,Luxury,Moderate,Tier-2,True,Train,False,False,30.5,19.8,20.3,9.8,9.8,9.8
T_E00806,Northeast India,29,187965,8,Spiritual,Heritage,Mid-range,Moderate,Tier-3,False,Flight,False,False,24.5,19.2,23.3,12.1,10.9,10.0
T_E00807,Varanasi,20,337775,7,Spiritual,Adventure,Mid-range,Peak,Tier-2,True,Own-vehicle,False,False,29.9,18.5,20.9,10.9,9.9,9.9
T_E00808,Northeast India,3,474905,6,Adventure,Beach,Mid-range,Off-season,Tier-3,False,Train,False,False,21.1,20.1,27.5,11.1,10.2,10.0
T_E00809,Northeast India,11,342308,8,Food,Heritage,Mid-range,Off-season,Tier-3,False,Bus,False,False,21.1,24.6,23.1,11.1,10.1,10.0
T_E00810,Lucknow,21,174916,1,Beach,Heritage,Mid-range,Peak,Tier-2,True,Own-vehicle,False,False,30.3,19.5,21.7,9.5,9.5,9.5
T_E00811,Hyderabad,12,383443,7,Beach,Adventure,Luxury,Peak,Tier-2,False,Bus,False,False,32.2,19.2,20.1,10.1,9.2,9.2
T_E00812,Hyderabad,11,381460,10,Heritage,Food,Budget,Peak,Tier-2,False,Flight,True,True,25.8,21.0,24.9,10.0,9.1,9.2
T_E00813,Agra,19,322457,9,Adventure,Food,Budget,Off-season,Tier-2,False,Train,False,True,20.2,21.4,29.2,10.3,9.4,9.5
T_E00814,Jaipur,21,369819,6,Heritage,Beach,Budget,Peak,Tier-1,True,Own-vehicle,False,False,29.1,18.8,25.0,9.5,8.8,8.8
T_E00815,Rishikesh,17,216283,9,Heritage,Adventure,Mid-range,Peak,Tier-3,True,Flight,False,False,27.4,19.6,23.3,10.5,9.6,9.6
T_E00816,Mumbai,15,419792,2,Spiritual,Adventure,Budget,Moderate,Tier-1,True,Flight,False,False,27.4,18.1,26.4,9.4,9.4,9.3
T_E00817,Hyderabad,15,361246,2,Adventure,Food,Budget,Moderate,Tier-2,True,Own-vehicle,True,False,23.0,21.2,27.9,9.3,9.3,9.3
T_E00818,Jaipur,28,432907,5,Spiritual,Heritage,Luxury,Peak,Tier-1,True,Train,False,True,36.4,18.0,17.1,10.1,9.2,9.2
T_E00819,Pune,15,70533,7,Spiritual,Food,Mid-range,Moderate,Tier-2,False,Train,False,False,26.0,21.3,20.5,11.6,10.6,10.0
T_E00820,Agra,30,23857,7,Food,Spiritual,Mid-range,Off-season,Tier-2,False,Bus,False,False,23.3,24.1,21.2,11.2,10.2,10.0
T_E00821,Lucknow,18,298859,8,Adventure,Food,Luxury,Off-season,Tier-2,False,Bus,False,False,26.9,21.6,21.9,10.5,9.6,9.5
T_E00822,Rajasthan (non-GT),3,475968,1,Spiritual,Adventure,Mid-range,Peak,Tier-3,False,Train,False,False,29.5,18.5,22.0,10.0,10.0,10.0
T_E00823,Kerala,16,29802,8,Cultural,Food,Mid-range,Peak,Tier-3,False,Train,False,True,27.5,21.8,20.6,10.6,9.7,9.8
T_E00824,Bangalore,30,9912,6,Food,Cultural,Budget,Moderate,Tier-1,True,Bus,False,False,25.6,22.6,24.1,9.8,9.0,8.9
T_E00825,Rishikesh,21,208306,3,Food,Cultural,Luxury,Peak,Tier-3,False,Own-vehicle,False,False,31.8,23.0,17.5,9.2,9.2,9.3
T_E00826,Bangalore,9,125433,6,Spiritual,Adventure,Mid-range,Off-season,Tier-1,False,Flight,True,False,27.9,18.5,22.9,10.9,9.9,9.9
T_E00827,Kerala,6,249838,2,Spiritual,Food,Mid-range,Peak,Tier-3,True,Flight,False,False,29.4,20.7,20.0,10.0,10.0,9.9
T_E00828,Agra,14,241509,3,Adventure,Cultural,Alternative,Peak,Tier-2,True,Own-vehicle,False,False,28.4,19.2,23.9,9.2,10.1,9.2
T_E00829,Himachal Pradesh,13,412368,6,Spiritual,Beach,Mid-range,Moderate,Tier-3,False,Flight,False,False,24.4,19.1,23.5,12.1,10.9,10.0
T_E00830,Northeast India,18,39566,3,Spiritual,Food,Budget,Off-season,Tier-3,True,Own-vehicle,False,False,20.4,20.9,28.4,10.1,10.2,10.0
T_E00831,Varanasi,25,56722,7,Food,Cultural,Mid-range,Peak,Tier-2,False,Flight,False,False,28.8,23.3,18.9,10.2,9.4,9.4
T_E00832,Mumbai,23,413850,8,Food,Cultural,Budget,Moderate,Tier-1,True,Flight,True,False,25.6,22.6,24.1,9.8,9.0,8.9
T_E00833,Agra,11,460407,9,Beach,Spiritual,Luxury,Peak,Tier-2,True,Flight,False,False,33.1,18.8,18.6,10.4,9.5,9.6
T_E00834,Himachal Pradesh,13,237857,10,Spiritual,Food,Luxury,Peak,Tier-3,False,Flight,False,False,31.9,20.5,17.4,10.7,9.8,9.7
T_E00835,Agra,7,430055,3,Adventure,Food,Mid-range,Peak,Tier-2,True,Train,False,False,29.6,21.1,21.7,9.2,9.2,9.2
T_E00836,Delhi,18,38281,5,Food,Beach,Budget,Peak,Tier-1,False,Train,True,False,28.6,21.8,23.1,9.3,8.6,8.6
T_E00837,Goa,15,205019,3,Spiritual,Heritage,Mid-range,Off-season,Tier-1,False,Flight,False,False,29.5,18.5,22.0,10.0,10.0,10.0
T_E00838,Udaipur,20,254143,3,Spiritual,Heritage,Luxury,Peak,Tier-2,False,Own-vehicle,False,False,35.1,18.3,17.4,9.7,9.7,9.8
T_E00839,Goa,17,225133,1,Heritage,Cultural,Budget,Off-season,Tier-1,False,Flight,False,False,25.5,19.3,27.4,9.3,9.3,9.2
T_E00840,Bangalore,26,208325,3,Beach,Cultural,Luxury,Peak,Tier-1,False,Flight,False,False,36.2,18.8,18.5,8.8,8.8,8.9
T_E00841,Udaipur,30,238609,5,Adventure,Spiritual,Budget,Moderate,Tier-2,False,Own-vehicle,False,False,21.9,19.0,29.1,10.6,9.7,9.7
T_E00842,Hyderabad,19,165032,7,Spiritual,Beach,Mid-range,Peak,Tier-2,False,Train,True,False,30.1,18.5,20.3,11.0,10.1,10.0
T_E00843,Rajasthan (non-GT),20,409223,10,Food,Adventure,Budget,Peak,Tier-3,True,Train,False,False,24.0,22.6,25.5,9.8,9.0,9.1
T_E00844,Kolkata,17,385049,1,Beach,Adventure,Mid-range,Peak,Tier-2,False,Train,False,False,30.1,19.4,22.4,9.4,9.4,9.3
T_E00845,Kerala,11,304867,6,Food,Heritage,Luxury,Off-season,Tier-3,True,Train,False,False,25.3,24.1,20.3,10.8,9.8,9.7
T_E00846,Bangalore,3,48959,5,Heritage,Beach,Luxury,Moderate,Tier-1,True,Train,True,False,32.3,19.2,19.9,10.1,9.2,9.3
T_E00847,Rishikesh,12,383526,9,Spiritual,Heritage,Alternative,Off-season,Tier-3,True,Flight,False,False,21.0,19.0,26.4,11.8,11.8,10.0
T_E00848,Hyderabad,15,458039,3,Adventure,Beach,Budget,Moderate,Tier-2,True,Train,False,False,23.1,19.4,29.3,9.4,9.4,9.4
T_E00849,Kolkata,19,417901,4,Beach,Cultural,Budget,Off-season,Tier-2,True,Flight,False,False,21.4,19.8,29.4,9.8,9.8,9.8
T_E00850,Lucknow,16,193037,7,Spiritual,Cultural,Luxury,Moderate,Tier-2,True,Bus,False,False,30.9,18.8,18.3,11.6,10.5,9.9
T_E00851,Mumbai,27,348948,6,Spiritual,Cultural,Mid-range,Peak,Tier-1,True,Train,False,False,33.5,18.1,19.0,10.4,9.5,9.5
T_E00852,Northeast India,6,185767,7,Heritage,Beach,Luxury,Peak,Tier-3,False,Own-vehicle,False,True,31.1,19.5,20.1,10.4,9.5,9.4
T_E00853,Pune,8,16374,2,Beach,Spiritual,Budget,Peak,Tier-2,True,Train,False,False,27.4,18.7,25.9,9.3,9.3,9.4
T_E00854,Lucknow,19,483685,3,Spiritual,Beach,Luxury,Moderate,Tier-2,True,Bus,True,False,31.8,18.7,18.9,10.3,10.3,10.0
T_E00855,Goa,13,35085,9,Spiritual,Heritage,Luxury,Moderate,Tier-1,False,Train,False,False,33.5,18.3,18.3,10.6,9.7,9.6
T_E00856,Rishikesh,17,489666,2,Cultural,Heritage,Luxury,Peak,Tier-3,False,Flight,False,False,32.7,19.5,19.1,9.5,9.5,9.7
T_E00857,Northeast India,24,24345,2,Beach,Spiritual,Luxury,Moderate,Tier-3,False,Flight,False,True,29.3,19.3,21.1,10.1,10.2,10.0
T_E00858,Rajasthan (non-GT),28,447426,3,Food,Cultural,Luxury,Peak,Tier-3,True,Train,False,False,31.8,23.0,17.5,9.2,9.2,9.3
T_E00859,Himachal Pradesh,16,221137,8,Beach,Spiritual,Alternative,Off-season,Tier-3,False,Flight,False,False,20.6,19.5,27.2,11.4,11.4,9.9
T_E00860,Pune,4,198685,10,Food,Cultural,Budget,Peak,Tier-2,True,Flight,False,False,25.7,22.7,23.5,9.9,9.1,9.1
T_E00861,Goa,23,489586,7,Adventure,Spiritual,Alternative,Peak,Tier-1,False,Own-vehicle,False,False,30.6,18.3,22.8,9.7,9.7,8.9
T_E00862,Himachal Pradesh,7,312287,3,Adventure,Cultural,Mid-range,Moderate,Tier-3,True,Train,False,False,24.5,20.0,25.5,10.0,10.0,10.0
T_E00863,Bangalore,18,494669,7,Food,Adventure,Budget,Peak,Tier-1,False,Train,False,False,28.5,21.7,23.5,9.2,8.5,8.6
T_E00864,Udaipur,14,80322,5,Cultural,Adventure,Luxury,Moderate,Tier-2,False,Flight,True,False,29.2,19.9,20.3,10.8,9.9,9.9
T_E00865,Kerala,24,398849,6,Beach,Heritage,Budget,Peak,Tier-3,False,Flight,False,False,24.3,19.3,27.5,10.2,9.3,9.4
T_E00866,Delhi,11,344503,5,Cultural,Food,Luxury,Off-season,Tier-1,False,Train,False,False,30.9,21.3,18.9,10.2,9.3,9.4
T_E00867,Delhi,29,495461,4,Beach,Spiritual,Mid-range,Peak,Tier-1,False,Own-vehicle,True,False,33.7,18.5,20.4,9.1,9.1,9.2
T_E00868,Kerala,27,495644,10,Beach,Cultural,Budget,Peak,Tier-3,True,Flight,False,False,24.4,19.4,27.2,10.2,9.4,9.4
T_E00869,Kolkata,26,203858,4,Spiritual,Food,Mid-range,Off-season,Tier-2,False,Train,False,False,25.6,21.4,21.7,10.6,10.7,10.0
T_E00870,Hyderabad,23,335061,3,Spiritual,Adventure,Luxury,Moderate,Tier-2,True,Bus,True,False,31.5,18.6,19.6,10.1,10.2,10.0
T_E00871,Mumbai,25,145096,6,Cultural,Spiritual,Mid-range,Moderate,Tier-1,True,Bus,False,False,29.7,19.1,20.8,10.8,9.8,9.8
T_E00872,Agra,4,251560,6,Food,Adventure,Mid-range,Moderate,Tier-2,True,Train,False,False,24.7,23.9,21.5,10.6,9.7,9.6
T_E00873,Delhi,24,141546,10,Beach,Cultural,Budget,Moderate,Tier-1,True,Train,False,True,25.8,19.2,26.7,10.0,9.2,9.1
