user_trip_id,destination,total_trip_budget_inr,accommodation_budget_inr,trip_duration_days,group_size,primary_interest,travel_season,destination_cost_tier,is_group_trip,accommodation_type
U_E00733,Bangalore,218492,60085,1,10,Heritage,Peak,Tier-1,True,2
U_E00734,Udaipur,406623,121987,2,10,Adventure,Off-season,Tier-2,True,2
U_E00735,Kolkata,261328,84932,16,9,Heritage,Off-season,Tier-2,True,1
U_E00736,Northeast India,82601,28910,5,3,Adventure,Off-season,Tier-3,True,3
U_E00737,Northeast India,128127,48048,22,7,Food,Peak,Tier-3,True,0
U_E00738,Bangalore,193544,77418,20,6,Heritage,Peak,Tier-1,True,0
U_E00739,Jaipur,149749,63643,18,4,Heritage,Off-season,Tier-1,True,0
U_E00740,Kerala,284446,56889,3,4,Heritage,Moderate,Tier-3,True,2
U_E00741,Delhi,168442,37899,19,5,Heritage,Moderate,Tier-1,True,0
U_E00742,Kolkata,41063,10266,7,6,Spiritual,Moderate,Tier-2,True,0
U_E00743,Delhi,268707,73894,13,4,Cultural,Peak,Tier-1,True,1
U_E00744,Agra,259400,77820,5,3,Spiritual,Off-season,Tier-2,True,2
U_E00745,Agra,94279,30641,24,5,Adventure,Peak,Tier-2,True,0
U_E00746,Varanasi,319604,111861,24,3,Beach,Moderate,Tier-2,True,0
U_E00747,Lucknow,450511,168942,13,6,Cultural,Moderate,Tier-2,True,2
U_E00748,Varanasi,245585,98234,1,7,Food,Peak,Tier-2,True,2
U_E00749,Bangalore,378293,160775,25,10,Heritage,Peak,Tier-1,True,1
U_E00750,Northeast India,297067,59413,18,5,Beach,Peak,Tier-3,True,0
U_E00751,Varanasi,66207,14897,21,10,Heritage,Peak,Tier-2,True,0
U_E00752,Bangalore,76005,19001,14,3,Beach,Peak,Tier-1,True,0
U_E00753,Jaipur,196914,54151,26,4,Adventure,Peak,Tier-1,True,0
U_E00754,Rishikesh,382634,114790,15,4,Food,Moderate,Tier-3,True,1
U_E00755,Varanasi,92508,30065,24,3,Spiritual,Peak,Tier-2,True,3
U_E00756,Agra,345247,120836,4,6,Spiritual,Off-season,Tier-2,True,2
U_E00757,Jaipur,54900,20588,22,8,Beach,Peak,Tier-1,True,0
U_E00758,Agra,43791,17516,30,10,Cultural,Peak,Tier-2,True,0
U_E00759,Kolkata,71782,30507,5,9,Spiritual,Moderate,Tier-2,True,1
U_E00760,Goa,143075,28615,5,7,Beach,Peak,Tier-1,True,1
U_E00761,Jaipur,424588,95532,4,8,Adventure,Moderate,Tier-1,True,2
U_E00762,Mumbai,419708,104927,11,2,Spiritual,Peak,Tier-1,False,1
U_E00763,Himachal Pradesh,341446,93898,20,3,Cultural,Peak,Tier-3,True,0
U_E00764,Lucknow,213589,64077,21,5,Spiritual,Moderate,Tier-2,True,0
U_E00765,Himachal Pradesh,233542,75901,30,7,Beach,Peak,Tier-3,True,0
U_E00766,Hyderabad,118852,41598,20,5,Spiritual,Moderate,Tier-2,True,0
U_E00767,Goa,26495,9936,20,7,Food,Off-season,Tier-1,True,0
U_E00768,Bangalore,53500,21400,26,2,Food,Peak,Tier-1,False,0
U_E00769,Bangalore,356208,151388,8,7,Spiritual,Moderate,Tier-1,True,2
U_E00770,Bangalore,309065,61813,8,4,Beach,Off-season,Tier-1,True,1
U_E00771,Udaipur,86417,19444,8,5,Spiritual,Off-season,Tier-2,True,0
U_E00772,Delhi,90495,22624,16,4,Spiritual,Peak,Tier-1,True,0
U_E00773,Mumbai,378419,104065,22,5,Spiritual,Off-season,Tier-1,True,0
U_E00774,Goa,325778,97733,20,8,Food,Peak,Tier-1,True,0
U_E00775,Kerala,200559,65182,19,2,Food,Off-season,Tier-3,False,0
U_E00776,Udaipur,472935,165527,8,8,Adventure,Moderate,Tier-2,True,2
U_E00777,Lucknow,209043,78391,4,8,Food,Peak,Tier-2,True,2
U_E00778,Mumbai,475411,190164,14,7,Cultural,Off-season,Tier-1,True,2
U_E00779,Agra,377613,160486,28,1,Beach,Moderate,Tier-2,False,1
U_E00780,Kerala,482498,96500,22,6,Adventure,Peak,Tier-3,True,3
U_E00781,Kolkata,304452,68502,28,8,Beach,Off-season,Tier-2,True,0
U_E00782,Pune,232097,58024,11,8,Food,Peak,Tier-2,True,1
U_E00783,Varanasi,111235,30590,10,1,Adventure,Off-season,Tier-2,False,3
U_E00784,Rajasthan (non-GT),145942,43783,20,8,Heritage,Peak,Tier-3,True,0
U_E00785,Varanasi,483008,156978,26,8,Food,Moderate,Tier-2,True,1
U_E00786,Rajasthan (non-GT),211720,74102,30,8,Food,Off-season,Tier-3,True,0
U_E00787,Rishikesh,417533,156575,12,3,Food,Peak,Tier-3,True,2
U_E00788,Hyderabad,385338,154135,3,2,Spiritual,Peak,Tier-2,False,2
U_E00789,Agra,191896,81556,6,1,Spiritual,Moderate,Tier-2,False,2
U_E00790,Goa,289707,57941,26,7,Cultural,Moderate,Tier-1,True,0
U_E00791,Bangalore,465874,104822,15,10,Spiritual,Off-season,Tier-1,True,1
U_E00792,Delhi,466101,116525,3,6,Beach,Peak,Tier-1,True,2
U_E00793,Goa,176893,48646,20,6,Heritage,Peak,Tier-1,True,0
U_E00794,Lucknow,411833,123550,19,9,Beach,Moderate,Tier-2,True,1
U_E00795,Delhi,495038,160887,17,4,Spiritual,Moderate,Tier-1,True,1
U_E00796,Varanasi,259195,90718,12,4,Spiritual,Moderate,Tier-2,True,3
U_E00797,Mumbai,477696,179136,11,5,Heritage,Moderate,Tier-1,True,2
U_E00798,Lucknow,70757,28303,17,3,Heritage,Peak,Tier-2,True,0
U_E00799,Lucknow,30971,13163,22,5,Spiritual,Peak,Tier-2,True,0
U_E00800,Rajasthan (non-GT),351641,70328,26,8,Cultural,Peak,Tier-3,True,0
U_E00801,Kolkata,158255,35607,13,4,Food,Moderate,Tier-2,True,0
U_E00802,Pune,492869,123217,30,6,Adventure,Off-season,Tier-2,True,0
U_E00803,Jaipur,342726,94250,19,9,Food,Peak,Tier-1,True,0
U_E00804,Jaipur,277761,83328,23,2,Food,Off-season,Tier-1,False,0
U_E00805,Pune,320552,104179,12,2,Heritage,Off-season,Tier-2,False,1
U_E00806,Northeast India,239511,83829,14,9,Cultural,Peak,Tier-3,True,1
U_E00807,Jaipur,130846,49067,15,7,Beach,Off-season,Tier-1,True,0
U_E00808,Lucknow,301131,120452,5,9,Spiritual,Off-season,Tier-2,True,2
U_E00809,Hyderabad,207405,88147,5,3,Adventure,Moderate,Tier-2,True,2
U_E00810,Agra,237805,47561,27,2,Food,Moderate,Tier-2,False,0
U_E00811,Jaipur,100685,22654,23,6,Cultural,Moderate,Tier-1,True,0
U_E00812,Udaipur,392957,98239,19,3,Spiritual,Peak,Tier-2,True,1
U_E00813,Kerala,229283,63053,5,4,Cultural,Off-season,Tier-3,True,2
U_E00814,Hyderabad,239559,71868,10,5,Beach,Moderate,Tier-2,True,1
U_E00815,Kerala,195789,63631,23,10,Food,Off-season,Tier-3,True,0
U_E00816,Varanasi,186588,65306,29,10,Food,Peak,Tier-2,True,0
U_E00817,Himachal Pradesh,103827,38935,21,8,Adventure,Peak,Tier-3,True,3
U_E00818,Hyderabad,154458,61783,16,10,Heritage,Moderate,Tier-2,True,0
U_E00819,Rajasthan (non-GT),20075,8532,24,8,Heritage,Off-season,Tier-3,True,0
U_E00820,Rajasthan (non-GT),18117,3623,6,10,Beach,Peak,Tier-3,True,0
U_E00821,Agra,59714,13436,21,10,Adventure,Peak,Tier-2,True,0
U_E00822,Pune,44785,11196,22,8,Spiritual,Moderate,Tier-2,True,0
U_E00823,Kerala,458168,125996,22,7,Cultural,Peak,Tier-3,True,1
U_E00824,Bangalore,496264,148879,26,5,Cultural,Off-season,Tier-1,True,1
U_E00825,Kolkata,101045,32840,22,8,Heritage,Moderate,Tier-2,True,0
U_E00826,Kerala,53138,18598,14,9,Adventure,Off-season,Tier-3,True,3
U_E00827,Rajasthan (non-GT),20575,7716,19,5,Food,Moderate,Tier-3,True,0
U_E00828,Rishikesh,127773,51109,30,7,Spiritual,Off-season,Tier-3,True,3
U_E00829,Goa,291976,124090,12,10,Beach,Peak,Tier-1,True,1
U_E00830,Kerala,77121,15424,26,5,Heritage,Peak,Tier-3,True,0
U_E00831,Kolkata,276837,62288,20,4,Spiritual,Moderate,Tier-2,True,0
U_E00832,Rajasthan (non-GT),474885,118721,10,3,Heritage,Peak,Tier-3,True,1
U_E00833,Rajasthan (non-GT),355623,97796,14,7,Cultural,Peak,Tier-3,True,1
U_E00834,Kerala,430055,129017,11,5,Heritage,Moderate,Tier-3,True,1
U_E00835,Pune,464401,150930,16,4,Cultural,Moderate,Tier-2,True,1
U_E00836,Agra,478072,167325,23,4,Adventure,Peak,Tier-2,True,1
U_E00837,Jaipur,88913,33342,22,5,Food,Peak,Tier-1,True,0
U_E00838,Pune,73396,29358,3,4,Beach,Off-season,Tier-2,True,1
U_E00839,Lucknow,241205,102512,30,9,Cultural,Moderate,Tier-2,True,0
U_E00840,Delhi,186652,37330,27,5,Cultural,Peak,Tier-1,True,0
U_E00841,Kerala,328681,73953,14,10,Adventure,Moderate,Tier-3,True,3
U_E00842,Goa,167205,41801,11,5,Spiritual,Moderate,Tier-1,True,0
U_E00843,Rajasthan (non-GT),347464,95553,9,2,Adventure,Peak,Tier-3,False,1
U_E00844,Himachal Pradesh,67421,20226,16,8,Beach,Peak,Tier-3,True,0
U_E00845,Varanasi,399767,129924,12,6,Heritage,Peak,Tier-2,True,1
U_E00846,Kerala,394869,138204,15,8,Cultural,Off-season,Tier-3,True,1
U_E00847,Udaipur,367976,137991,13,10,Spiritual,Peak,Tier-2,True,1
U_E00848,Hyderabad,321969,128788,23,2,Cultural,Moderate,Tier-2,False,1
U_E00849,Himachal Pradesh,384718,163505,25,6,Spiritual,Moderate,Tier-3,True,3
U_E00850,Northeast India,65232,13046,30,2,Cultural,Moderate,Tier-3,False,0
U_E00851,Varanasi,448404,100891,7,9,Spiritual,Moderate,Tier-2,True,3
U_E00852,Hyderabad,220986,55246,15,10,Spiritual,Moderate,Tier-2,True,0
U_E00853,Northeast India,159580,43884,9,4,Heritage,Moderate,Tier-3,True,0
U_E00854,Hyderabad,366613,109984,28,1,Beach,Peak,Tier-2,False,0
U_E00855,Kolkata,206266,67036,12,8,Adventure,Peak,Tier-2,True,1
U_E00856,Agra,358751,125563,30,5,Adventure,Peak,Tier-2,True,0
U_E00857,Goa,129994,48748,24,10,Heritage,Peak,Tier-1,True,0
U_E00858,Jaipur,419024,167610,14,4,Heritage,Peak,Tier-1,True,1
U_E00859,Goa,248507,105615,11,5,Heritage,Moderate,Tier-1,True,1
U_E00860,Hyderabad,111804,22361,18,3,Food,Peak,Tier-2,True,0
U_E00861,Agra,47846,10765,18,7,Heritage,Moderate,Tier-2,True,0
U_E00862,Rajasthan (non-GT),198487,49622,4,2,Heritage,Peak,Tier-3,False,2
U_E00863,Rajasthan (non-GT),288375,79303,11,3,Beach,Peak,Tier-3,True,1
U_E00864,Lucknow,140172,42052,20,3,Beach,Peak,Tier-2,True,0
U_E00865,Kerala,380088,123529,29,9,Beach,Peak,Tier-3,True,0
U_E00866,Pune,173004,60551,19,6,Cultural,Peak,Tier-2,True,0
U_E00867,Agra,219183,82194,13,9,Spiritual,Moderate,Tier-2,True,1
U_E00868,Jaipur,102263,40905,25,3,Beach,Off-season,Tier-1,True,0
U_E00869,Agra,12646,5375,6,8,Spiritual,Off-season,Tier-2,True,0
U_E00870,Agra,105807,21161,10,5,Spiritual,Peak,Tier-2,True,0
U_E00871,Rishikesh,138850,31241,9,5,Food,Moderate,Tier-3,True,0
U_E00872,Himachal Pradesh,353844,88461,20,2,Beach,Off-season,Tier-3,False,0
U_E00873,Agra,224692,61790,14,2,Cultural,Peak,Tier-2,False,0
U_E00874,Rishikesh,259930,77979,8,4,Cultural,Peak,Tier-3,True,1
U_E00875,Jaipur,54069,17572,9,5,Beach,Off-season,Tier-1,True,0
U_E00876,Rishikesh,489714,171400,2,9,Food,Peak,Tier-3,True,2
U_E00877,Udaipur,174491,65434,10,7,Heritage,Moderate,Tier-2,True,1
U_E00878,Northeast India,431915,172766,14,1,Adventure,Moderate,Tier-3,False,3
U_E00879,Hyderabad,444360,188853,21,2,Heritage,Peak,Tier-2,False,1
U_E00880,Delhi,230465,46093,18,4,Food,Peak,Tier-1,True,0
U_E00881,Rishikesh,67695,15231,6,7,Beach,Moderate,Tier-3,True,0
U_E00882,Varanasi,107175,26794,14,7,Adventure,Off-season,Tier-2,True,3
U_E00883,Agra,63254,17395,8,9,Adventure,Peak,Tier-2,True,0
U_E00884,Rishikesh,350237,105071,25,1,Cultural,Peak,Tier-3,False,0
U_E00885,Agra,12332,4008,22,8,Food,Moderate,Tier-2,True,0
U_E00886,Bangalore,484831,169691,18,1,Cultural,Moderate,Tier-1,False,1
U_E00887,Lucknow,352022,132008,9,6,Adventure,Peak,Tier-2,True,2
U_E00888,Bangalore,65931,26372,14,7,Adventure,Moderate,Tier-1,True,0
U_E00889,Northeast India,275901,117258,19,8,Beach,Peak,Tier-3,True,1
U_E00890,Kolkata,117185,23437,2,3,Beach,Peak,Tier-2,True,1
U_E00891,Kerala,397820,89510,23,1,Spiritual,Off-season,Tier-3,False,3
U_E00892,Northeast India,325317,81329,17,8,Heritage,Peak,Tier-3,True,0
U_E00893,Varanasi,426094,117176,18,6,Spiritual,Peak,Tier-2,True,3
U_E00894,Lucknow,86479,25944,6,1,Food,Peak,Tier-2,False,0
U_E00895,Lucknow,102410,33283,25,6,Cultural,Off-season,Tier-2,True,0
U_E00896,Rajasthan (non-GT),181788,63626,18,7,Beach,Off-season,Tier-3,True,0
U_E00897,Hyderabad,415832,155937,28,3,Heritage,Peak,Tier-2,True,1
U_E00898,Bangalore,256330,102532,28,10,Food,Peak,Tier-1,True,0
U_E00899,Kerala,355870,151245,11,8,Heritage,Moderate,Tier-3,True,2
U_E00900,Mumbai,144403,28881,15,10,Cultural,Off-season,Tier-1,True,0
U_E00901,Hyderabad,285147,64158,10,3,Heritage,Off-season,Tier-2,True,1
U_E00902,Kerala,236739,59185,30,7,Adventure,Moderate,Tier-3,True,3
U_E00903,Delhi,282385,77656,30,4,Beach,Moderate,Tier-1,True,0
U_E00904,Rishikesh,353077,105923,11,1,Heritage,Peak,Tier-3,False,1
U_E00905,Hyderabad,204996,66624,23,8,Food,Peak,Tier-2,True,0
U_E00906,Kolkata,39653,13879,4,4,Food,Peak,Tier-2,True,0
U_E00907,Hyderabad,324454,121670,30,5,Adventure,Off-season,Tier-2,True,0
U_E00908,Hyderabad,132072,52829,30,5,Spiritual,Off-season,Tier-2,True,0
U_E00909,Rajasthan (non-GT),175762,74699,7,6,Cultural,Peak,Tier-3,True,1
U_E00910,Goa,96179,19236,7,5,Spiritual,Off-season,Tier-1,True,0
U_E00911,Mumbai,254773,57324,13,8,Beach,Off-season,Tier-1,True,0
U_E00912,Northeast India,296550,74138,25,7,Food,Peak,Tier-3,True,0
U_E00913,Agra,339905,93474,29,6,Adventure,Moderate,Tier-2,True,0
U_E00914,Lucknow,366203,109861,14,4,Beach,Off-season,Tier-2,True,1
U_E00915,Udaipur,399187,129736,29,10,Beach,Off-season,Tier-2,True,0
U_E00916,Delhi,279953,97984,14,8,Spiritual,Peak,Tier-1,True,1
U_E00917,Varanasi,152898,57337,24,10,Food,Peak,Tier-2,True,0
U_E00918,Delhi,438894,175558,14,3,Food,Moderate,Tier-1,True,2
U_E00919,Goa,44999,19125,8,5,Adventure,Moderate,Tier-1,True,0
U_E00920,Himachal Pradesh,65150,13030,30,4,Adventure,Peak,Tier-3,True,3
U_E00921,Jaipur,240096,54022,19,5,Beach,Moderate,Tier-1,True,0
U_E00922,Mumbai,497638,124410,28,1,Heritage,Moderate,Tier-1,False,0
U_E00923,Hyderabad,59228,16288,4,9,Spiritual,Off-season,Tier-2,True,0
U_E00924,Jaipur,338170,101451,29,9,Beach,Peak,Tier-1,True,0
U_E00925,Varanasi,264699,86027,15,3,Cultural,Moderate,Tier-2,True,1
U_E00926,Jaipur,273161,95606,5,7,Spiritual,Moderate,Tier-1,True,2
U_E00927,Varanasi,324406,121652,11,8,Cultural,Peak,Tier-2,True,1
U_E00928,Rishikesh,412403,164961,9,10,Heritage,Moderate,Tier-3,True,2
U_E00929,Bangalore,151514,64393,18,8,Beach,Moderate,Tier-1,True,0
U_E00930,Goa,497219,99444,25,2,Heritage,Moderate,Tier-1,False,0
U_E00931,Rajasthan (non-GT),199748,44943,30,4,Cultural,Off-season,Tier-3,True,0
U_E00932,Kolkata,21228,5307,30,5,Food,Moderate,Tier-2,True,0
U_E00933,Goa,293021,80581,23,4,Spiritual,Off-season,Tier-1,True,0
U_E00934,Kolkata,220972,66292,26,9,Heritage,Moderate,Tier-2,True,0
U_E00935,Agra,377023,122532,17,1,Heritage,Moderate,Tier-2,False,1
U_E00936,Jaipur,427598,149659,22,3,Heritage,Peak,Tier-1,True,1
U_E00937,Kerala,241685,90632,9,3,Spiritual,Peak,Tier-3,True,3
U_E00938,Mumbai,452090,180836,22,4,Food,Moderate,Tier-1,True,1
U_E00939,Delhi,48491,20609,19,9,Heritage,Peak,Tier-1,True,0
U_E00940,Varanasi,240308,48062,25,7,Cultural,Peak,Tier-2,True,0
U_E00941,Varanasi,88091,19820,27,4,Food,Moderate,Tier-2,True,0
U_E00942,Rajasthan (non-GT),275036,68759,17,1,Spiritual,Moderate,Tier-3,False,0
U_E00943,Himachal Pradesh,53297,14657,24,8,Adventure,Peak,Tier-3,True,3
U_E00944,Udaipur,63402,19021,27,1,Food,Moderate,Tier-2,False,0
U_E00945,Kerala,56040,18213,8,1,Cultural,Peak,Tier-3,False,0
U_E00946,Mumbai,116528,40785,13,2,Food,Off-season,Tier-1,False,0
U_E00947,Northeast India,457330,171499,14,9,Food,Peak,Tier-3,True,2
U_E00948,Himachal Pradesh,56846,22738,4,10,Cultural,Moderate,Tier-3,True,1
U_E00949,Northeast India,91481,38879,5,6,Beach,Peak,Tier-3,True,1
U_E00950,Pune,70400,14080,19,1,Spiritual,Peak,Tier-2,False,0
U_E00951,Rishikesh,83030,18682,20,10,Food,Peak,Tier-3,True,0
U_E00952,Hyderabad,60315,15079,24,4,Food,Peak,Tier-2,True,0
U_E00953,Northeast India,292265,80373,12,3,Cultural,Moderate,Tier-3,True,1
U_E00954,Mumbai,240420,72126,11,1,Spiritual,Off-season,Tier-1,False,1
U_E00955,Kerala,481074,156349,15,10,Heritage,Peak,Tier-3,True,1
U_E00956,Udaipur,459907,160967,21,2,Heritage,Off-season,Tier-2,False,1
U_E00957,Rajasthan (non-GT),319393,119772,7,8,Spiritual,Peak,Tier-3,True,2
U_E00958,Agra,86093,34437,5,7,Spiritual,Off-season,Tier-2,True,1
U_E00959,Northeast India,385050,163646,7,4,Beach,Peak,Tier-3,True,2
U_E00960,Hyderabad,380812,76162,14,1,Heritage,Peak,Tier-2,False,1
U_E00961,Himachal Pradesh,458606,103186,30,4,Cultural,Peak,Tier-3,True,0
U_E00962,Bangalore,29024,7256,9,4,Spiritual,Peak,Tier-1,True,0
U_E00963,Rajasthan (non-GT),51825,14252,8,8,Food,Moderate,Tier-3,True,0
U_E00964,Mumbai,169300,50790,13,8,Spiritual,Moderate,Tier-1,True,0
U_E00965,Himachal Pradesh,318409,103483,14,1,Heritage,Moderate,Tier-3,False,1
U_E00966,Northeast India,108279,37898,9,1,Cultural,Peak,Tier-3,False,0
U_E00967,Agra,21752,8157,12,2,Adventure,Peak,Tier-2,False,0
U_E00968,Pune,440061,176024,30,10,Beach,Off-season,Tier-2,True,1
U_E00969,Jaipur,163295,69400,2,4,Food,Moderate,Tier-1,True,2
U_E00970,Northeast India,254748,50950,21,4,Adventure,Off-season,Tier-3,True,3
U_E00971,Udaipur,258184,58091,25,3,Heritage,Peak,Tier-2,True,0
U_E00972,Udaipur,462476,115619,1,3,Heritage,Peak,Tier-2,True,2
U_E00973,Varanasi,74343,20444,30,6,Spiritual,Peak,Tier-2,True,3
U_E00974,Hyderabad,450678,135203,16,4,Adventure,Moderate,Tier-2,True,1
U_E00975,Hyderabad,251591,81767,15,5,Spiritual,Moderate,Tier-2,True,1
U_E00976,Himachal Pradesh,28679,10038,28,1,Cultural,Peak,Tier-3,False,0
U_E00977,Mumbai,262477,98429,21,3,Spiritual,Peak,Tier-1,True,0
U_E00978,Pune,275849,110340,19,8,Food,Moderate,Tier-2,True,1
U_E00979,Himachal Pradesh,248990,105821,14,7,Cultural,Peak,Tier-3,True,1
U_E00980,Pune,36154,7231,25,1,Beach,Peak,Tier-2,False,0
U_E00981,Himachal Pradesh,22996,5174,30,6,Heritage,Off-season,Tier-3,True,0
U_E00982,Hyderabad,164397,41099,30,6,Adventure,Moderate,Tier-2,True,0
U_E00983,Goa,339539,93373,3,8,Adventure,Peak,Tier-1,True,2
U_E00984,Northeast India,429695,128909,12,7,Spiritual,Moderate,Tier-3,True,3
U_E00985,Himachal Pradesh,265462,86275,16,2,Beach,Off-season,Tier-3,False,1
U_E00986,Mumbai,205353,71874,25,7,Adventure,Moderate,Tier-1,True,0
U_E00987,Bangalore,170702,64013,20,3,Heritage,Peak,Tier-1,True,0
U_E00988,Kerala,484417,193767,28,8,Spiritual,Moderate,Tier-3,True,3
U_E00989,Mumbai,335091,142414,23,3,Beach,Peak,Tier-1,True,1
U_E00990,Rishikesh,473871,94774,25,10,Adventure,Peak,Tier-3,True,3
U_E00991,Pune,293520,66042,25,8,Cultural,Peak,Tier-2,True,0
U_E00992,Lucknow,263688,65922,9,1,Adventure,Peak,Tier-2,False,1
U_E00993,Udaipur,420717,115697,19,8,Food,Off-season,Tier-2,True,1
U_E00994,Udaipur,453617,136085,29,1,Spiritual,Moderate,Tier-2,False,0
U_E00995,Delhi,394492,128210,13,8,Food,Peak,Tier-1,True,1
U_E00996,Northeast India,287899,100765,3,1,Cultural,Peak,Tier-3,False,2
U_E00997,Hyderabad,480414,180155,2,4,Food,Moderate,Tier-2,True,2
U_E00998,Pune,200792,80317,23,3,Heritage,Peak,Tier-2,True,0
U_E00999,Bangalore,380801,161840,9,9,Adventure,Peak,Tier-1,True,2
U_E01000,Pune,177164,35433,28,7,Spiritual,Off-season,Tier-2,True,0
U_E01001,Varanasi,415918,93582,17,5,Heritage,Moderate,Tier-2,True,1
U_E01002,Agra,460532,115133,20,6,Adventure,Moderate,Tier-2,True,1
U_E01003,Agra,307774,84638,13,5,Beach,Off-season,Tier-2,True,1
U_E01004,Bangalore,442445,132734,21,1,Beach,Off-season,Tier-1,False,1
U_E01005,Goa,353894,115016,25,9,Cultural,Moderate,Tier-1,True,0
U_E01006,Rishikesh,326147,114151,11,7,Spiritual,Moderate,Tier-3,True,3
U_E01007,Bangalore,291088,109158,6,10,Heritage,Peak,Tier-1,True,2
U_E01008,Rajasthan (non-GT),447716,179086,13,10,Heritage,Peak,Tier-3,True,2
U_E01009,Kolkata,281385,119589,25,2,Adventure,Peak,Tier-2,False,0
U_E01010,Hyderabad,200098,40020,27,2,Adventure,Moderate,Tier-2,False,0
U_E01011,Pune,103533,23295,6,10,Beach,Moderate,Tier-2,True,0
U_E01012,Udaipur,494273,123568,2,8,Beach,Moderate,Tier-2,True,2
U_E01013,Rishikesh,477890,131420,24,1,Heritage,Peak,Tier-3,False,1
U_E01014,Rishikesh,436691,131007,26,7,Cultural,Moderate,Tier-3,True,1
U_E01015,Hyderabad,356540,115876,16,5,Spiritual,Peak,Tier-2,True,1
U_E01016,Himachal Pradesh,479907,167967,27,10,Food,Moderate,Tier-3,True,1
U_E01017,Himachal Pradesh,207848,77943,2,9,Spiritual,Peak,Tier-3,True,3
U_E01018,Hyderabad,247781,99112,15,4,Spiritual,Moderate,Tier-2,True,1
U_E01019,Kolkata,187270,79590,9,4,Spiritual,Off-season,Tier-2,True,1
U_E01020,Goa,167767,33553,3,7,Heritage,Peak,Tier-1,True,1
U_E01021,Varanasi,379014,85278,17,4,Adventure,Peak,Tier-2,True,3
U_E01022,Kerala,394669,98667,23,1,Heritage,Peak,Tier-3,False,0
U_E01023,Rishikesh,30292,8330,27,4,Cultural,Off-season,Tier-3,True,0
U_E01024,Himachal Pradesh,289042,86713,20,1,Cultural,Peak,Tier-3,False,0
U_E01025,Hyderabad,85548,27803,4,8,Spiritual,Peak,Tier-2,True,1
U_E01026,Bangalore,318968,111639,4,2,Beach,Peak,Tier-1,False,2
U_E01027,Kolkata,163519,61320,10,2,Adventure,Peak,Tier-2,False,1
U_E01028,Varanasi,481319,192528,8,10,Heritage,Moderate,Tier-2,True,2
U_E01029,Kerala,448674,190686,12,2,Cultural,Moderate,Tier-3,False,2
U_E01030,Udaipur,337526,67505,20,8,Heritage,Moderate,Tier-2,True,0
U_E01031,Northeast India,211415,47568,1,2,Cultural,Peak,Tier-3,False,2
U_E01032,Mumbai,311715,77929,5,7,Beach,Peak,Tier-1,True,2
U_E01033,Goa,288787,79416,24,1,Cultural,Moderate,Tier-1,False,0
U_E01034,Goa,28992,8698,17,10,Heritage,Peak,Tier-1,True,0
U_E01035,Northeast India,324870,105583,7,9,Food,Peak,Tier-3,True,2
U_E01036,Bangalore,218903,76616,29,10,Heritage,Off-season,Tier-1,True,0
U_E01037,Lucknow,122973,46115,19,1,Adventure,Peak,Tier-2,False,0
U_E01038,Rajasthan (non-GT),292500,117000,20,6,Food,Peak,Tier-3,True,1
U_E01039,Rajasthan (non-GT),286857,121914,4,10,Beach,Off-season,Tier-3,True,2
U_E01040,Pune,379513,75903,27,5,Heritage,Off-season,Tier-2,True,0
U_E01041,Hyderabad,162816,36634,4,1,Beach,Moderate,Tier-2,False,1
U_E01042,Agra,127486,31872,20,8,Adventure,Off-season,Tier-2,True,0
U_E01043,Lucknow,119907,32974,12,7,Cultural,Moderate,Tier-2,True,0
U_E01044,Hyderabad,273885,82166,28,4,Spiritual,Moderate,Tier-2,True,0
U_E01045,Kolkata,297019,96531,19,6,Cultural,Peak,Tier-2,True,1
U_E01046,Lucknow,278736,97558,6,7,Adventure,Off-season,Tier-2,True,2
U_E01047,Udaipur,131944,49479,5,8,Beach,Peak,Tier-2,True,1
U_E01048,Agra,441243,176497,14,6,Cultural,Off-season,Tier-2,True,2
U_E01049,Rajasthan (non-GT),492925,209493,12,3,Adventure,Moderate,Tier-3,True,2
U_E01050,Jaipur,393451,78690,14,9,Food,Off-season,Tier-1,True,1
U_E01051,Hyderabad,230769,51923,12,8,Beach,Moderate,Tier-2,True,0
U_E01052,Varanasi,106641,26660,20,6,Cultural,Moderate,Tier-2,True,0
U_E01053,Udaipur,267406,73537,22,1,Spiritual,Off-season,Tier-2,False,0
U_E01054,Rishikesh,139612,41884,14,10,Beach,Peak,Tier-3,True,0
U_E01055,Pune,493053,160242,10,4,Adventure,Off-season,Tier-2,True,2
U_E01056,Pune,196864,68902,6,7,Cultural,Peak,Tier-2,True,1
U_E01057,Rishikesh,355000,133125,7,10,Heritage,Moderate,Tier-3,True,2
U_E01058,Delhi,263626,105450,17,5,Beach,Moderate,Tier-1,True,1
U_E01059,Himachal Pradesh,351308,149306,21,6,Heritage,Peak,Tier-3,True,1
U_E01060,Jaipur,190724,38145,23,7,Heritage,Off-season,Tier-1,True,0
U_E01061,Udaipur,342844,77140,17,8,Cultural,Peak,Tier-2,True,0
U_E01062,Himachal Pradesh,468316,117079,27,8,Food,Peak,Tier-3,True,0
U_E01063,Agra,19257,5296,3,5,Adventure,Peak,Tier-2,True,0
U_E01064,Goa,300871,90261,15,6,Food,Off-season,Tier-1,True,1
U_E01065,Jaipur,189580,61614,22,3,Spiritual,Moderate,Tier-1,True,0
U_E01066,Varanasi,211688,74091,19,10,Cultural,Moderate,Tier-2,True,0
U_E01067,Kolkata,108546,40705,9,1,Adventure,Off-season,Tier-2,False,0
